Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Packets/s,Flow Bytes/s,Fwd Packet Length Mean,Bwd Packet Length Mean,Packet Length Mean,Flow IAT Mean,Flow IAT Std,SYN Flag Count,ACK Flag Count
81976638,9,5,0.170780363,142.3454326,6.888888889,2321.4,778.3333333,6305895.231,21600000.0,0,1
68195,3,5,117.3106533,170584.3537,8.666666667,2321.4,1292.555556,9742.142857,25356.24112,0,0
81983700,9,4,0.158568106,142.2599858,6.888888889,2900.25,833.5,6831975.0,22500000.0,0,1
81982506,8,7,0.182965863,142.1888714,7.0,1657.285714,728.9375,5855893.286,20900000.0,0,1
81981537,8,6,0.170770158,142.190552,7.0,1933.5,777.5333333,6306272.077,21600000.0,0,1
81977700,8,4,0.146381272,142.1972073,7.0,2900.25,897.1538462,7452518.182,23500000.0,0,1
81977545,8,5,0.158580011,142.1974762,7.0,2320.2,833.0714286,6831462.083,22500000.0,0,1
81977228,8,5,0.158580624,142.198026,7.0,2320.2,833.0714286,6831435.667,22500000.0,0,1
23860,3,4,293.3780386,487300.922,8.666666667,2900.25,1453.375,3976.666667,7467.420429,0,0
81975086,8,4,0.14638594,142.2017416,7.0,2900.25,897.1538462,7452280.545,23500000.0,0,1
23862,3,5,335.2610846,487260.0788,8.666666667,2320.2,1291.888889,3408.857143,6931.921317,0,0
81977408,8,4,0.146381793,142.1977138,7.0,2900.25,897.1538462,7452491.636,23500000.0,0,1
25068,3,5,319.1319611,463818.4139,8.666666667,2320.2,1291.888889,3581.142857,6949.331633,0,0
82038394,8,4,0.146272976,142.1651428,7.0,2901.75,897.6153846,7458035.818,23500000.0,0,1
25062,3,5,319.2083633,463929.455,8.666666667,2320.2,1291.888889,3580.285714,6978.049434,0,0
82037194,8,6,0.170654301,142.1672223,7.0,1934.5,777.9333333,6310553.385,21700000.0,0,1
25336,3,6,355.2257657,458912.2198,8.666666667,1933.5,1162.7,3167.0,6609.014731,0,0
82036277,8,6,0.170656209,142.1688115,7.0,1934.5,777.9333333,6310482.846,21700000.0,0,1
1211443,2,6,6.603694932,9592.692351,10.0,1933.5,1291.222222,173063.2857,449762.8235,0,0
80829412,8,4,0.14846081,144.2915359,7.0,2901.75,897.6153846,7348128.364,23500000.0,0,1
1211680,3,7,8.253004093,9595.76786,8.666666667,1657.285714,1057.0,134631.1111,396782.916,0,0
80829713,8,5,0.160831946,144.2909985,7.0,2321.4,833.5,6735809.417,22500000.0,0,1
1214943,3,4,5.761587169,9569.996288,8.666666667,2900.25,1453.375,202490.5,486443.6959,0,0
80818752,8,4,0.148480392,144.3105679,7.0,2901.75,897.6153846,7347159.273,23500000.0,0,1
1216709,3,4,5.753224477,9556.105856,8.666666667,2900.25,1453.375,202784.8333,487089.2135,0,0
80810698,8,5,0.16086979,144.3249506,7.0,2321.4,833.5,6734224.833,22500000.0,0,1
1213056,3,5,6.594914002,9584.883138,8.666666667,2320.2,1291.888889,173293.7143,449972.4703,0,0
80826830,8,5,0.160837682,144.2961452,7.0,2321.4,833.5,6735569.167,22500000.0,0,1
1216411,3,4,5.754633919,9558.446939,8.666666667,2900.25,1453.375,202735.1667,486941.8817,0,0
80873999,8,4,0.148378962,144.2119859,7.0,2901.75,897.6153846,7352181.727,23700000.0,0,1
1202421,3,4,5.821588279,9669.658131,8.666666667,2900.25,1453.375,200403.5,488887.4752,0,0
1201347,3,6,7.491590689,9678.302772,8.666666667,1933.5,1162.7,150168.375,423018.3295,0,0
1201415,3,4,5.826462962,9677.754981,8.666666667,2900.25,1453.375,200235.8333,488526.5548,0,0
1201722,3,5,6.657113708,9675.282636,8.666666667,2320.2,1291.888889,171674.5714,452424.4885,0,0
1202288,3,4,5.822232277,9670.727812,8.666666667,2900.25,1453.375,200381.3333,488759.0385,0,0
1201853,3,4,5.824339582,9674.228046,8.666666667,2900.25,1453.375,200308.8333,488676.0764,0,0
1202662,3,5,6.651910512,9667.72044,8.666666667,2320.2,1291.888889,171808.8571,452725.6067,0,0
1189006,3,5,6.728309193,9783.802605,8.666666667,2321.4,1292.555556,169858.0,448988.0331,0,0
1188981,3,5,6.728450665,9784.008323,8.666666667,2321.4,1292.555556,169854.4286,448925.6572,0,0
1189440,3,5,6.725854183,9780.232715,8.666666667,2321.4,1292.555556,169920.0,449132.2134,0,0
1189574,3,5,6.725096547,9779.131017,8.666666667,2321.4,1292.555556,169939.1429,449181.986,0,0
1189692,3,5,6.724429516,9778.16107,8.666666667,2321.4,1292.555556,169956.0,449235.8555,0,0
1189798,3,5,6.723830432,9777.289927,8.666666667,2321.4,1292.555556,169971.1429,449275.9131,0,0
1190004,3,5,6.722666478,9775.597393,8.666666667,2321.4,1292.555556,170000.5714,449339.6601,0,0
82121131,8,4,0.146125606,142.0219115,7.0,2901.75,897.6153846,7465557.364,23700000.0,0,1
82121306,8,5,0.158302402,142.0216089,7.0,2321.4,833.5,6843442.167,22700000.0,0,1
82120306,8,4,0.146127074,142.0233383,7.0,2901.75,897.6153846,7465482.364,23700000.0,0,1
82120548,7,5,0.146126643,141.9498564,7.142857143,2321.4,897.1538462,7465504.364,23700000.0,0,1
190379,2,7,47.27412162,61041.39637,10.0,1657.285714,1162.1,23797.375,61750.97272,0,0
82100862,8,5,0.158341821,142.0569738,7.0,2321.4,833.5,6841738.5,22700000.0,0,1
194470,3,5,41.13745051,59788.14213,8.666666667,2320.2,1291.888889,27781.42857,67197.13736,0,0
82087592,8,5,0.158367418,142.0799382,7.0,2321.4,833.5,6840632.667,22700000.0,0,1
192564,2,4,31.15847199,60348.76716,10.0,2900.25,1660.142857,38512.8,78278.29923,0,0
82096163,8,6,0.170531721,142.0651048,7.0,1934.5,777.9333333,6315089.462,22100000.0,0,1
194587,3,5,41.11271565,59752.19311,8.666666667,2320.2,1291.888889,27798.14286,67201.66754,0,0
82091164,8,6,0.170542106,142.073756,7.0,1934.5,777.9333333,6314704.923,22100000.0,0,1
675416,3,6,13.32512111,17223.45932,8.666666667,1934.5,1163.3,84427.0,238408.6373,0,0
81605363,8,5,0.159303256,142.9195285,7.0,2321.4,833.5,6800446.917,23000000.0,0,1
676519,3,5,11.82524068,17195.3781,8.666666667,2321.4,1292.555556,96645.57143,255248.2864,0,0
81604503,9,4,0.159304934,142.99456,6.888888889,2901.75,833.9285714,6800375.25,23000000.0,0,1
676768,3,5,11.82088988,17189.05149,8.666666667,2321.4,1292.555556,96681.14286,255296.1249,0,0
81601815,8,6,0.171564811,142.9257425,7.0,1934.5,777.9333333,6277062.692,22100000.0,0,1
676982,3,4,10.34000904,17183.61788,8.666666667,2901.75,1454.125,112830.3333,275797.3681,0,0
81600544,9,5,0.171567484,143.0014976,6.888888889,2321.4,778.3333333,6276964.923,22100000.0,0,1
676854,3,5,11.81938793,17186.86748,8.666666667,2321.4,1292.555556,96693.42857,255324.7048,0,0
81601258,9,5,0.171565982,143.0002464,6.888888889,2321.4,778.3333333,6277019.846,22100000.0,0,1
676837,3,4,10.3422242,17187.29916,8.666666667,2901.75,1454.125,112806.1667,275843.0139,0,0
81600147,8,5,0.159313438,142.9286641,7.0,2321.4,833.5,6800012.25,23000000.0,0,1
678370,3,5,11.79297434,17148.45881,8.666666667,2321.4,1292.555556,96910.0,255920.6234,0,0
81598366,9,5,0.171572063,143.0053146,6.888888889,2321.4,778.3333333,6276797.385,22100000.0,0,1
81599512,9,5,0.171569654,143.0033062,6.888888889,2321.4,778.3333333,6276885.538,22100000.0,0,1
82022819,9,6,0.182875938,142.2652884,6.888888889,1934.5,729.6875,5858772.786,21300000.0,0,1
82022389,9,6,0.182876897,142.1928835,6.888888889,1933.5,729.3125,5858742.071,21400000.0,0,1
82020484,8,5,0.158496992,142.1230336,7.0,2320.2,833.0714286,6835040.333,23100000.0,0,1
82015207,8,4,0.146314329,142.132178,7.0,2900.25,897.1538462,7455927.909,24200000.0,0,1
81983950,9,4,0.158567622,142.259552,6.888888889,2900.25,833.5,6831995.833,23100000.0,0,1
81987498,8,6,0.170757742,142.1802139,7.0,1933.5,777.5333333,6306730.615,22200000.0,0,1
81986295,9,5,0.170760247,142.2554831,6.888888889,2320.2,777.9333333,6306638.077,22200000.0,0,1
81989381,9,7,0.195147223,142.2501287,6.888888889,1657.285714,686.4117647,5465958.733,20700000.0,0,1
537635,3,3,11.15998772,21626.19621,8.666666667,3867.0,1661.0,107527.0,236924.7251,0,0
82048107,8,5,0.158443631,142.0751852,7.0,2320.2,833.0714286,6837342.25,23100000.0,0,1
527974,3,5,15.15226129,22033.28194,8.666666667,2321.4,1292.555556,75424.85714,199181.9891,0,0
753774,3,6,11.93991833,15433.00777,8.666666667,1934.5,1163.3,94221.75,266102.2072,0,0
81763236,8,4,0.146765228,142.5701889,7.0,2900.25,897.1538462,7433021.455,24200000.0,0,1
753898,3,4,9.2850757,15430.46937,8.666666667,2901.75,1454.125,125649.6667,307465.5555,0,0
81820595,8,4,0.146662341,142.4702424,7.0,2900.25,897.1538462,7438235.909,24200000.0,0,1
1244691,3,5,6.42729802,9346.094734,8.666666667,2321.4,1292.555556,177813.0,470052.5816,0,0
80833504,8,6,0.173195511,144.2100048,7.0,1933.5,777.5333333,6217961.846,22300000.0,0,1
1244652,3,6,7.23093684,9346.387585,8.666666667,1934.5,1163.3,155581.5,439681.6634,0,0
80830324,8,5,0.16083073,144.2156783,7.0,2320.2,833.0714286,6735860.333,23200000.0,0,1
1244824,3,4,5.623284898,9345.096174,8.666666667,2901.75,1454.125,207470.6667,507767.6778,0,0
80831601,8,6,0.173199588,144.2133999,7.0,1933.5,777.5333333,6217815.462,22300000.0,0,1
1245108,3,5,6.425145449,9342.964626,8.666666667,2321.4,1292.555556,177872.5714,470092.4714,0,0
80832806,8,5,0.160825791,144.2112501,7.0,2320.2,833.0714286,6736067.167,23200000.0,0,1
1245920,3,4,5.618338256,9336.875562,8.666666667,2901.75,1454.125,207653.3333,508089.705,0,0
80830986,8,6,0.173200906,144.2887261,7.0,1934.5,777.9333333,6217768.154,22300000.0,0,1
1246080,3,5,6.420133539,9335.676682,8.666666667,2321.4,1292.555556,178011.4286,470405.1842,0,0
80829855,8,5,0.160831663,144.290745,7.0,2321.4,833.5,6735821.25,23200000.0,0,1
1246218,3,5,6.419422605,9334.642896,8.666666667,2321.4,1292.555556,178031.1429,470463.9493,0,0
80831072,8,5,0.160829242,144.2885726,7.0,2321.4,833.5,6735922.667,23200000.0,0,1
1246408,3,6,7.220749546,9333.219941,8.666666667,1934.5,1163.3,155801.0,440201.4979,0,0
80871968,8,7,0.18547836,144.2156076,7.0,1658.142857,729.3125,5776569.143,21500000.0,0,1
1246976,3,5,6.415520427,9328.968641,8.666666667,2321.4,1292.555556,178139.4286,470797.6564,0,0
80885883,8,6,0.173083355,144.1907978,7.0,1934.5,777.9333333,6221991.0,22400000.0,0,1
1247417,3,5,6.413252345,9325.670566,8.666666667,2321.4,1292.555556,178202.4286,470967.4314,0,0
80884963,8,5,0.160722086,144.1924378,7.0,2321.4,833.5,6740413.583,23300000.0,0,1
1235347,3,5,6.475913245,9416.787348,8.666666667,2321.4,1292.555556,176478.1429,466598.9327,0,0
1235505,3,5,6.475085087,9415.583102,8.666666667,2321.4,1292.555556,176500.7143,466650.2817,0,0
1207626,3,5,6.62456754,9632.949274,8.666666667,2321.4,1292.555556,172518.0,455469.8729,0,0
1206127,3,5,6.632800692,9644.921306,8.666666667,2321.4,1292.555556,172303.8571,455492.6457,0,0
1206361,3,5,6.631514116,9643.050463,8.666666667,2321.4,1292.555556,172337.2857,455588.1378,0,0
1206337,3,4,5.802690293,9643.242311,8.666666667,2901.75,1454.125,201056.1667,492134.296,0,0
1206423,3,4,5.802276648,9642.554892,8.666666667,2901.75,1454.125,201070.5,492204.1957,0,0
1193685,3,5,6.701935603,9745.452108,8.666666667,2321.4,1292.555556,170526.4286,450762.6795,0,0
1023810,3,6,8.790693586,11362.45983,8.666666667,1934.5,1163.3,127976.25,361604.256,0,0
81823404,8,6,0.17110019,142.4653514,7.0,1933.5,777.5333333,6294108.0,19400000.0,0,1
81808860,8,4,0.146683379,142.4906789,7.0,2900.25,897.1538462,7437169.091,21000000.0,0,1
39154,3,7,255.4017469,296955.6112,8.666666667,1657.285714,1057.0,4350.444444,9942.465654,0,0
81806929,8,4,0.146686841,142.4940423,7.0,2900.25,897.1538462,7436993.545,21000000.0,0,1
39117,3,6,230.0789938,297236.4956,8.666666667,1933.5,1162.7,4889.625,10405.91576,0,0
81808936,8,6,0.17113045,142.4905465,7.0,1933.5,777.5333333,6292995.077,19400000.0,0,1
39107,3,4,178.9960877,297312.5016,8.666666667,2900.25,1453.375,6517.833333,11897.12613,0,0
81807993,8,4,0.146684933,142.492189,7.0,2900.25,897.1538462,7437090.273,21000000.0,0,1
39866,3,4,175.5882205,291652.0343,8.666666667,2900.25,1453.375,6644.333333,11942.22575,0,0
82257039,8,5,0.158041186,141.7872579,7.0,2321.4,833.5,6854753.25,20100000.0,0,1
39253,3,4,178.3303187,296206.6594,8.666666667,2900.25,1453.375,6542.166667,11938.27464,0,0
82262858,8,5,0.158030007,141.7772283,7.0,2321.4,833.5,6855238.167,20200000.0,0,1
40053,3,5,199.7353507,290290.3653,8.666666667,2320.2,1291.888889,5721.857143,11115.64947,0,0
82261969,8,5,0.158031715,141.7787605,7.0,2321.4,833.5,6855164.083,20200000.0,0,1
32830,3,6,274.1395065,354157.7825,8.666666667,1933.5,1162.7,4103.75,6023.622208,0,0
82229121,8,4,0.145933702,141.8353967,7.0,2901.75,897.6153846,7475374.636,21000000.0,0,1
32537,3,4,215.1396871,357347.0203,8.666666667,2900.25,1453.375,5422.833333,6516.938619,0,0
82230362,8,4,0.145931499,141.8332562,7.0,2901.75,897.6153846,7475487.455,21000000.0,0,1
31865,3,4,219.6767613,364883.1006,8.666666667,2900.25,1453.375,5310.833333,6409.135992,0,0
82234245,8,5,0.158084992,141.826559,7.0,2321.4,833.5,6852853.75,20200000.0,0,1
31909,3,4,219.3738444,364379.9555,8.666666667,2900.25,1453.375,5318.166667,6401.46672,0,0
82234076,8,5,0.158085317,141.8268505,7.0,2321.4,833.5,6852839.667,20200000.0,0,1
30924,4,5,291.0360885,375986.289,6.5,2320.2,1162.7,3865.5,5712.067902,0,1
82235291,8,4,0.145922752,141.824755,7.0,2901.75,897.6153846,7475935.545,21000000.0,0,1
31058,3,5,257.5825874,374364.093,8.666666667,2320.2,1291.888889,4436.857143,5907.931517,0,0
82236521,8,5,0.158080617,141.8226338,7.0,2321.4,833.5,6853043.417,20200000.0,0,1
15296,3,4,457.6359833,760133.3682,8.666666667,2900.25,1453.375,2549.333333,3631.222035,0,0
14371,3,4,487.0920604,809059.9123,8.666666667,2900.25,1453.375,2395.166667,3441.920477,0,0
14164,3,6,635.4137249,820883.9311,8.666666667,1933.5,1162.7,1770.5,3018.630768,0,0
13994,3,6,643.1327712,830856.0812,8.666666667,1933.5,1162.7,1749.25,3035.329248,0,0
31988,3,5,250.0937852,363480.055,8.666666667,2320.2,1291.888889,4569.714286,9160.093863,0,0
82234410,8,5,0.158084675,141.8262744,7.0,2321.4,833.5,6852867.5,20500000.0,0,1
99687,3,5,80.25118621,116635.0678,8.666666667,2320.2,1291.888889,14241.0,25881.94815,0,0
82170315,8,5,0.158207985,141.9369026,7.0,2321.4,833.5,6847526.25,20500000.0,0,1
145282,3,7,68.83165155,80030.56125,8.666666667,1657.285714,1057.0,16142.44444,40947.81981,0,0
82170924,8,6,0.170376568,141.9358507,7.0,1934.5,777.9333333,6320840.308,19700000.0,0,1
145179,3,6,61.99243692,80087.34046,8.666666667,1933.5,1162.7,18147.375,43323.7044,0,0
82109000,8,5,0.158326127,142.0428942,7.0,2321.4,833.5,6842416.667,20500000.0,0,1
145892,3,4,47.98069805,79695.93946,8.666666667,2900.25,1453.375,24315.33333,49819.61528,0,0
82167965,8,5,0.15821251,141.940962,7.0,2321.4,833.5,6847330.417,20500000.0,0,1
82479762,8,6,0.169738608,141.4043848,7.0,1934.5,777.9333333,6344597.077,19700000.0,0,1
82530052,8,6,0.169635177,141.3182195,7.0,1934.5,777.9333333,6348465.538,19700000.0,0,1
82598671,8,7,0.181600985,141.1281787,7.0,1657.285714,728.9375,5899905.071,19100000.0,0,1
82146932,8,5,0.158253019,141.9042649,7.0,2320.2,833.0714286,6845577.667,20600000.0,0,1
82142166,8,6,0.170436217,141.9124984,7.0,1933.5,777.5333333,6318628.154,19800000.0,0,1
82054662,8,5,0.158430974,142.0638354,7.0,2320.2,833.0714286,6837888.5,20600000.0,0,1
666164,3,6,13.51018668,17462.66685,8.666666667,1934.5,1163.3,83270.5,235167.8131,0,0
82052580,9,5,0.170622301,142.140564,6.888888889,2320.2,777.9333333,6311736.923,19800000.0,0,1
666082,3,5,12.01053324,17464.81664,8.666666667,2321.4,1292.555556,95154.57143,251418.5016,0,0
82052456,9,5,0.170622559,142.1407788,6.888888889,2320.2,777.9333333,6311727.385,19800000.0,0,1
666245,3,5,12.0075948,17460.54379,8.666666667,2321.4,1292.555556,95177.85714,251447.9156,0,0
82051647,8,4,0.14624935,142.0690556,7.0,2900.25,897.1538462,7459240.636,21500000.0,0,1
668222,3,5,11.97206916,17408.88507,8.666666667,2321.4,1292.555556,95460.28571,252173.0988,0,0
82049652,9,5,0.17062839,142.1456364,6.888888889,2320.2,777.9333333,6311511.692,19800000.0,0,1
668231,3,5,11.97190792,17408.6506,8.666666667,2321.4,1292.555556,95461.57143,252221.0339,0,0
82049844,9,4,0.158440277,142.1453038,6.888888889,2900.25,833.5,6837487.0,20600000.0,0,1
668193,3,4,10.47601516,17409.64063,8.666666667,2901.75,1454.125,111365.5,272481.0684,0,0
82047872,8,4,0.146256078,142.0755922,7.0,2900.25,897.1538462,7458897.455,21500000.0,0,1
668204,3,4,10.47584271,17409.35403,8.666666667,2901.75,1454.125,111367.3333,272475.7489,0,0
82050102,8,6,0.170627454,142.1448568,7.0,1934.5,777.9333333,6311546.308,19800000.0,0,1
668393,3,5,11.96900626,17404.43123,8.666666667,2321.4,1292.555556,95484.71429,252261.0934,0,0
82048340,8,5,0.158443181,142.0747818,7.0,2320.2,833.0714286,6837361.667,20600000.0,0,1
668428,3,5,11.96837954,17403.5199,8.666666667,2321.4,1292.555556,95489.71429,252291.5292,0,0
82052747,8,6,0.170621954,142.1402747,7.0,1934.5,777.9333333,6311749.769,19800000.0,0,1
654429,3,6,13.75244679,17775.8015,8.666666667,1934.5,1163.3,81803.625,230976.0619,0,0
82108165,8,6,0.170506794,142.0443387,7.0,1934.5,777.9333333,6316012.692,19800000.0,0,1
1807933,3,6,4.978060581,6434.41986,8.666666667,1934.5,1163.3,225991.625,638830.3579,0,0
1751832,3,5,4.566647943,6640.476941,8.666666667,2321.4,1292.555556,250261.7143,661711.8204,0,0
1751811,3,6,5.137540522,6640.556544,8.666666667,1934.5,1163.3,218976.375,618938.5232,0,0
1751864,4,3,3.995743962,6640.355644,6.5,3869.0,1454.125,291977.3333,714828.5962,0,1
1260548,3,6,7.139751917,9228.526006,8.666666667,1934.5,1163.3,157568.5,445307.7936,0,0
1260696,3,4,5.552488467,9227.442619,8.666666667,2901.75,1454.125,210116.0,514284.1154,0,0
1260863,3,5,6.344860623,9226.220454,8.666666667,2321.4,1292.555556,180123.2857,476147.3802,0,0
1260982,3,5,6.344261853,9225.349767,8.666666667,2321.4,1292.555556,180140.2857,476273.0594,0,0
1260951,3,5,6.344417824,9225.576569,8.666666667,2321.4,1292.555556,180135.8571,476209.7447,0,0
1261222,3,5,6.343054593,9223.59426,8.666666667,2321.4,1292.555556,180174.5714,476318.7846,0,0
1261397,3,5,6.342174589,9222.314624,8.666666667,2321.4,1292.555556,180199.5714,476403.0156,0,0
1247175,3,5,6.414496763,9327.480105,8.666666667,2321.4,1292.555556,178167.8571,470997.6231,0,0
1815957,4,0,2.202695328,13.21617197,6.0,0.0,6.0,605319.0,1048439.799,0,1
1815852,4,0,2.202822697,13.21693618,6.0,0.0,6.0,605284.0,1048379.177,0,1
1534705,4,0,2.60636409,15.63818454,6.0,0.0,6.0,511568.3333,885511.554,0,1
1531782,4,0,2.611337645,15.66802587,6.0,0.0,6.0,510594.0,883587.5352,0,1
1370420,5,0,3.648516513,21.89109908,6.0,0.0,6.0,342605.0,684370.0053,0,1
1369980,5,0,3.649688317,21.8981299,6.0,0.0,6.0,342495.0,683794.0811,0,1
1359434,4,0,2.942401029,17.65440617,6.0,0.0,6.0,453144.6667,784296.2856,0,1
676043,4,0,5.9167834,35.5007004,6.0,0.0,6.0,225347.6667,389433.1883,0,1
680100,4,0,5.881488016,35.2889281,6.0,0.0,6.0,226700.0,391789.3412,0,1
672988,4,0,5.943642383,35.6618543,6.0,0.0,6.0,224329.3333,385439.9162,0,1
676668,4,0,5.911318401,35.46791041,6.0,0.0,6.0,225556.0,389795.7626,0,1
680015,5,0,7.352778983,44.1166739,6.0,0.0,6.0,170003.75,338622.9101,0,1
681067,5,0,7.341421622,44.04852973,6.0,0.0,6.0,170266.75,339402.3845,0,1
603040,4,0,6.633059167,39.798355,6.0,0.0,6.0,201013.3333,348161.8422,0,1
605030,4,0,6.611242418,39.66745451,6.0,0.0,6.0,201676.6667,348443.3691,0,1
604000,5,0,8.278145695,49.66887417,6.0,0.0,6.0,151000.0,301332.3658,0,1
587151,4,0,6.812557587,40.87534552,6.0,0.0,6.0,195717.0,338538.8601,0,1
78022,5,0,64.08448899,384.5069339,6.0,0.0,6.0,19505.5,38429.57853,0,1
77041,5,0,64.90050752,389.4030451,6.0,0.0,6.0,19260.25,37944.40114,0,1
26030,4,0,153.6688436,922.0130619,6.0,0.0,6.0,8676.666667,15025.82951,0,1
33039,5,0,151.3362995,908.0177971,6.0,0.0,6.0,8259.75,15215.86622,0,1
25072,4,0,159.5405233,957.2431398,6.0,0.0,6.0,8357.333333,14474.45993,0,1
23027,4,0,173.7091241,1042.254744,6.0,0.0,6.0,7675.666667,12442.89903,0,1
21062,5,0,237.3943595,1424.366157,6.0,0.0,6.0,5265.5,9863.876537,0,1
26035,5,0,192.0491646,1152.294988,6.0,0.0,6.0,6508.75,8974.099857,0,1
24022,4,0,166.5140288,999.0841728,6.0,0.0,6.0,8007.333333,13865.6441,0,1
27010,4,0,148.0932988,888.5597927,6.0,0.0,6.0,9003.333333,15593.36475,0,1
18033,4,0,221.8155604,1330.893362,6.0,0.0,6.0,6011.0,10407.89335,0,1
12106672,4,0,0.33039633,1.982377981,6.0,0.0,6.0,4035557.333,6988923.465,0,1
12107653,4,0,0.33036956,1.982217363,6.0,0.0,6.0,4035884.333,6989511.495,0,1
12098532,4,0,0.330618624,1.983711743,6.0,0.0,6.0,4032844.0,6984273.195,0,1
12074708,4,0,0.331270951,1.987625705,6.0,0.0,6.0,4024902.667,6970474.236,0,1
12064768,4,0,0.33154388,1.989263283,6.0,0.0,6.0,4021589.333,6962724.643,0,1
12064637,4,0,0.33154748,1.989284883,6.0,0.0,6.0,4021545.667,6962935.627,0,1
12064630,5,0,0.414434591,2.486607546,6.0,0.0,6.0,3016157.5,6030330.389,0,1
12062637,4,0,0.331602451,1.989614709,6.0,0.0,6.0,4020879.0,6963500.711,0,1
12062678,5,0,0.414501655,2.487009933,6.0,0.0,6.0,3015669.5,6030003.018,0,1
11935715,4,0,0.335128645,2.010771872,6.0,0.0,6.0,3978571.667,6891084.804,0,1
11933707,5,0,0.418981294,2.513887763,6.0,0.0,6.0,2983426.75,5966188.852,0,1
11932702,4,0,0.335213265,2.011279591,6.0,0.0,6.0,3977567.333,6885889.229,0,1
11934783,5,0,0.41894352,2.51366112,6.0,0.0,6.0,2983695.75,5966065.518,0,1
11931810,5,0,0.419047906,2.514287438,6.0,0.0,6.0,2982952.5,5964588.351,0,1
11930844,5,0,0.419081835,2.514491012,6.0,0.0,6.0,2982711.0,5964748.686,0,1
11928783,4,0,0.335323394,2.011940363,6.0,0.0,6.0,3976261.0,6887082.612,0,1
11920707,4,0,0.335550568,2.013303406,6.0,0.0,6.0,3973569.0,6878954.172,0,1
11920702,4,0,0.335550708,2.01330425,6.0,0.0,6.0,3973567.333,6878952.367,0,1
11922723,5,0,0.419367287,2.516203723,6.0,0.0,6.0,2980680.75,5960688.852,0,1
8034856,4,0,0.497830951,2.986985703,6.0,0.0,6.0,2678285.333,4638055.08,0,1
7931464,5,0,0.630400642,3.782403854,6.0,0.0,6.0,1982866.0,3964915.341,0,1
7929435,4,0,0.50444956,3.026697362,6.0,0.0,6.0,2643145.0,4577616.295,0,1
7926966,4,0,0.504606681,3.027640083,6.0,0.0,6.0,2642322.0,4576073.037,0,1
7928443,4,0,0.504512677,3.02707606,6.0,0.0,6.0,2642814.333,4576776.831,0,1
7926059,4,0,0.504664424,3.027986544,6.0,0.0,6.0,2642019.667,4575037.565,0,1
7924644,5,0,0.630943169,3.785659015,6.0,0.0,6.0,1981161.0,3961240.68,0,1
7922672,4,0,0.504880172,3.02928103,6.0,0.0,6.0,2640890.667,4573611.216,0,1
7877802,5,0,0.634694804,3.808168827,6.0,0.0,6.0,1969450.5,3938183.003,0,1
7878417,4,0,0.507716207,3.046297245,6.0,0.0,6.0,2626139.0,4547099.335,0,1
7921509,4,0,0.504954296,3.029725776,6.0,0.0,6.0,2640503.0,4572906.851,0,1
7874496,4,0,0.507969018,3.047814108,6.0,0.0,6.0,2624832.0,4545712.786,0,1
7875479,4,0,0.507905614,3.047433686,6.0,0.0,6.0,2625159.667,4546334.881,0,1
7846831,5,0,0.637199909,3.823199455,6.0,0.0,6.0,1961707.75,3922081.528,0,1
7845787,4,0,0.509827759,3.058966551,6.0,0.0,6.0,2615262.333,4528930.681,0,1
7844810,4,0,0.509891253,3.059347518,6.0,0.0,6.0,2614936.667,4528337.167,0,1
7843817,4,0,0.509955803,3.05973482,6.0,0.0,6.0,2614605.667,4527763.858,0,1
7842792,4,0,0.510022451,3.060134707,6.0,0.0,6.0,2614264.0,4527170.342,0,1
7541031,5,0,0.663039311,3.978235867,6.0,0.0,6.0,1885257.75,3769444.181,0,1
7540458,5,0,0.663089696,3.978538174,6.0,0.0,6.0,1885114.5,3769566.333,0,1
7385341,4,0,0.541613448,3.249680685,6.0,0.0,6.0,2461780.333,4263414.196,0,1
7542155,4,0,0.530352399,3.182114396,6.0,0.0,6.0,2514051.667,4353717.843,0,1
7383437,4,0,0.541753116,3.250518695,6.0,0.0,6.0,2461145.667,4262058.578,0,1
7369783,4,0,0.542756822,3.256540932,6.0,0.0,6.0,2456594.333,4254339.116,0,1
7330588,4,0,0.54565882,3.273952922,6.0,0.0,6.0,2443529.333,4231570.442,0,1
6696854,4,0,0.597295387,3.583772321,6.0,0.0,6.0,2232284.667,3863837.003,0,1
6696853,5,0,0.746619345,4.47971607,6.0,0.0,6.0,1674213.25,3346427.246,0,1
6695880,5,0,0.746727839,4.480367032,6.0,0.0,6.0,1673970.0,3347249.369,0,1
6694836,5,0,0.746844284,4.481065705,6.0,0.0,6.0,1673709.0,3346104.698,0,1
6682872,5,0,0.748181321,4.489087925,6.0,0.0,6.0,1670718.0,3339496.846,0,1
6688846,4,0,0.598010479,3.588062874,6.0,0.0,6.0,2229615.333,3860927.19,0,1
6690854,5,0,0.747288762,4.48373257,6.0,0.0,6.0,1672713.5,3344747.011,0,1
6043881,5,0,0.827282999,4.963697995,6.0,0.0,6.0,1510970.25,3021253.205,0,1
6043839,5,0,0.827288748,4.963732489,6.0,0.0,6.0,1510959.75,3021282.2,0,1
6041885,6,0,0.993067561,5.958405365,6.0,0.0,6.0,1208377.0,2701432.892,0,1
6041851,5,0,0.827560958,4.965365746,6.0,0.0,6.0,1510462.75,3020254.203,0,1
6038904,5,0,0.82796481,4.967788857,6.0,0.0,6.0,1509726.0,3018742.703,0,1
